customer_id,recency_days,frequency,monetary,R,F,M,segment
14444,456,1,120.44,1,1,1,Hibernating
14445,456,1,221.65,1,1,1,Hibernating
14446,1,5,1195.48,5,4,4,Champions
14447,19,6,1711.73,5,4,4,Champions
14448,9,2,375.35,5,2,2,Promising
14449,19,8,2230.96,5,4,4,Champions
14450,181,7,1128.44,3,4,3,Loyal
14451,60,12,3234.4,3,5,5,Loyal
14452,11,4,658.95,5,3,3,Loyal
14453,190,1,119.93,2,1,1,Hibernating
14454,376,5,977.3,2,4,3,At risk
14455,432,4,587.12,1,3,2,At risk
14456,5,9,3003.32,5,5,5,Champions
14457,311,1,113.64,2,1,1,Hibernating
14458,381,1,219.26999999999998,2,1,1,Hibernating
14459,155,2,5375.74,3,2,5,Big spenders
14460,110,8,919.6,3,4,3,Loyal
14461,148,13,6660.62,3,5,5,Loyal
14462,66,12,2237.81,3,5,4,Loyal
14463,98,4,786.5699999999999,3,3,3,Loyal
14464,568,2,111.0,1,2,1,Hibernating
14465,247,11,3925.85,2,5,5,Big spenders
14466,29,13,4267.15,4,5,5,Champions
14467,18,12,2203.2400000000002,5,5,4,Champions
14468,734,1,204.24,1,1,1,Hibernating
14469,416,4,2093.46,1,3,4,At risk
14470,12,3,712.04,5,3,3,Loyal
14471,591,2,400.95,1,2,2,Hibernating
14472,104,9,2118.72,3,5,4,Loyal
14473,74,2,234.34000000000003,3,2,1,Hibernating
14474,46,2,1258.8899999999999,4,2,4,Big spenders
14475,72,4,1151.15,3,3,3,Loyal
14476,257,1,193.0,2,1,1,Hibernating
14477,20,7,1969.6,4,4,4,Champions
14478,382,4,1276.66,2,3,4,Big spenders
14479,254,4,1124.71,2,3,3,At risk
14480,11,4,1299.52,5,3,4,Loyal
14481,165,5,2284.69,3,4,4,Loyal
14482,18,12,4179.22,5,5,5,Champions
14483,282,2,257.1,2,2,1,Hibernating
14484,50,4,1070.98,4,3,3,Loyal
14485,39,1,162.8,4,1,1,Promising
14486,512,2,175.5,1,2,1,Hibernating
14487,27,7,1253.52,4,4,4,Champions
14488,68,1,1064.28,3,1,3,Hibernating
14489,207,4,1574.93,2,3,4,Big spenders
14490,406,2,1273.47,2,2,4,Big spenders
14491,175,2,340.93,3,2,2,Hibernating
14492,430,6,1582.8600000000001,1,4,4,At risk
14493,7,10,5037.41,5,5,5,Champions
14494,26,3,401.46,4,3,2,Loyal
14495,51,3,174.8,4,3,1,Loyal
14496,312,7,2353.9900000000002,2,4,4,Big spenders
14497,309,2,697.0600000000001,2,2,3,Hibernating
14498,43,10,3900.83,4,5,5,Champions
14499,26,7,2083.44,4,4,4,Champions
14500,88,3,356.85,3,3,2,Loyal
14501,184,2,251.21,3,2,1,Hibernating
14502,20,10,2309.69,4,5,4,Champions
14503,3,6,3543.26,5,4,5,Champions
14504,47,4,673.26,4,3,3,Loyal
14505,17,19,11800.630000000001,5,5,5,Champions
14506,17,7,2960.25,5,4,5,Champions
14507,24,11,3201.7400000000002,4,5,5,Champions
14508,22,5,822.92,4,4,3,Champions
14509,534,1,110.95,1,1,1,Hibernating
14510,376,3,979.85,2,3,3,At risk
14511,11,5,1267.4099999999999,5,4,4,Champions
14512,188,7,1215.97,2,4,4,Big spenders
14513,101,6,770.9100000000001,3,4,3,Loyal
14514,61,9,4380.04,3,5,5,Loyal
14515,18,12,3707.06,5,5,5,Champions
14516,516,1,151.17,1,1,1,Hibernating
14517,33,2,330.45,4,2,2,Promising
14518,64,1,174.37,3,1,1,Hibernating
14519,684,2,203.14,1,2,1,Hibernating
14520,2,2,270.6,5,2,1,Promising
14521,491,1,199.45000000000002,1,1,1,Hibernating
14522,24,8,1748.42,4,4,4,Champions
14523,108,1,241.09,3,1,1,Hibernating
14524,32,13,2909.86,4,5,5,Champions
14525,20,17,7997.41,4,5,5,Champions
14526,389,1,258.65,2,1,1,Hibernating
14527,3,121,26939.55,5,5,5,Champions
14528,37,1,364.21999999999997,4,1,2,Promising
14529,60,3,578.61,3,3,2,Loyal
14530,26,16,6024.37,4,5,5,Champions
14531,480,1,376.34,1,1,2,Hibernating
14532,236,11,3833.03,2,5,5,Big spenders
14533,25,11,3197.87,4,5,5,Champions
14534,3,26,5763.51,5,5,5,Champions
14535,60,9,5880.89,3,5,5,Loyal
14536,260,1,170.95,2,1,1,Hibernating
14537,58,2,641.4,4,2,3,Promising
14538,65,5,1370.8400000000001,3,4,4,Loyal
14539,16,2,537.48,5,2,2,Promising
14540,10,11,3709.64,5,5,5,Champions
14541,59,14,2491.38,4,5,4,Champions
14542,186,1,103.25,3,1,1,Hibernating
14543,29,37,12592.06,4,5,5,Champions
14544,24,3,2938.53,4,3,5,Loyal
14545,674,1,349.25,1,1,2,Hibernating
14546,5,11,5127.19,5,5,5,Champions
14547,4,8,3953.9500000000003,5,4,5,Champions
14548,151,9,2541.29,3,5,4,Loyal
14549,311,4,913.6,2,3,3,At risk
14550,11,4,1345.06,5,3,4,Loyal
14551,18,7,878.09,5,4,3,Champions
14552,152,3,507.93,3,3,2,Loyal
14553,19,9,1793.1,5,5,4,Champions
14554,10,4,2279.4900000000002,5,3,4,Loyal
14555,57,6,2304.03,4,4,4,Champions
14556,596,3,815.69,1,3,3,At risk
14558,654,3,655.5,1,3,3,At risk
14559,390,1,75.6,2,1,1,Hibernating
14560,7,43,6060.39,5,5,5,Champions
14561,76,3,1080.76,3,3,3,Loyal
14562,4,26,6425.35,5,5,5,Champions
14563,510,2,625.42,1,2,3,Hibernating
14564,435,2,2537.62,1,2,4,Hibernating
14565,96,5,3694.37,3,4,5,Loyal
14566,111,4,4092.0,3,3,5,Loyal
14567,57,2,1530.3600000000001,4,2,4,Big spenders
14568,435,1,909.5,1,1,3,Hibernating
14569,1,4,597.3299999999999,5,3,3,Loyal
14570,281,3,512.4,2,3,2,At risk
14571,425,1,160.0,1,1,1,Hibernating
14572,3,11,5480.53,5,5,5,Champions
14573,180,12,2115.37,3,5,4,Loyal
14574,733,1,143.70000000000002,1,1,1,Hibernating
14575,488,1,420.22,1,1,2,Hibernating
14576,372,1,35.400000000000006,2,1,1,Hibernating
14577,13,7,1364.15,5,4,4,Champions
14578,3,1,168.63,5,1,1,Promising
14579,432,1,105.56,1,1,1,Hibernating
14580,518,1,14.850000000000001,1,1,1,Hibernating
14581,17,2,409.65,5,2,2,Promising
14582,41,1,114.11,4,1,1,Promising
14583,6,8,1660.29,5,4,4,Champions
14584,169,8,1738.16,3,4,4,Loyal
14585,50,5,1143.27,4,4,3,Champions
14586,277,1,134.16,2,1,1,Hibernating
14587,19,9,1580.29,5,5,4,Champions
14588,578,1,135.39,1,1,1,Hibernating
14589,372,1,39.75,2,1,1,Hibernating
14590,425,20,2958.27,1,5,5,At risk
14591,15,4,1320.21,5,3,4,Loyal
14592,35,3,557.94,4,3,2,Loyal
14593,22,12,3648.13,4,5,5,Champions
14594,7,2,363.33,5,2,2,Promising
14595,20,8,2164.45,4,4,4,Champions
14596,627,1,222.22000000000003,1,1,1,Hibernating
14597,11,6,2184.63,5,4,4,Champions
14598,44,1,221.97,4,1,1,Promising
14599,390,2,457.89,2,2,2,Hibernating
14600,306,2,865.1700000000001,2,2,3,Hibernating
14601,11,1,213.96,5,1,1,Promising
14602,656,1,205.35999999999999,1,1,1,Hibernating
14603,275,1,660.0,2,1,3,Hibernating
14604,633,1,136.35999999999999,1,1,1,Hibernating
14605,374,4,920.71,2,3,3,At risk
14606,1,184,29263.52,5,5,5,Champions
14607,16,18,17412.23,5,5,5,Champions
14608,4,10,3342.94,5,5,5,Champions
14609,72,10,1486.2,3,5,4,Loyal
14610,396,2,24.35,2,2,1,Hibernating
14611,444,2,604.3299999999999,1,2,3,Hibernating
14612,415,1,877.7,1,1,3,Hibernating
14613,680,1,76.32000000000001,1,1,1,Hibernating
14614,386,1,295.13,2,1,2,Hibernating
14615,394,5,936.76,2,4,3,At risk
14616,243,5,527.78,2,4,2,At risk
14617,403,2,190.47000000000003,2,2,1,Hibernating
14618,9,7,1327.47,5,4,4,Champions
14619,246,2,1291.24,2,2,4,Big spenders
14620,206,2,412.78000000000003,2,2,2,Hibernating
14621,1,8,2998.92,5,4,5,Champions
14622,185,1,320.58000000000004,3,1,2,Hibernating
14623,32,10,1988.65,4,5,4,Champions
14624,57,6,814.07,4,4,3,Champions
14625,196,11,4463.9800000000005,2,5,5,Big spenders
14626,24,11,5395.92,4,5,5,Champions
14627,379,1,462.75,2,1,2,Hibernating
14628,91,5,1998.0,3,4,4,Loyal
14629,4,2,955.26,5,2,3,Promising
14630,484,1,338.65,1,1,2,Hibernating
14631,51,6,2025.69,4,4,4,Champions
14632,263,1,114.56,2,1,1,Hibernating
14633,266,1,344.90000000000003,2,1,2,Hibernating
14634,438,3,2044.54,1,3,4,At risk
14635,454,1,215.22,1,1,1,Hibernating
14636,36,2,609.85,4,2,3,Promising
14637,677,1,106.67999999999999,1,1,1,Hibernating
14638,51,1,443.6,4,1,2,Promising
14639,52,9,4951.06,4,5,5,Champions
14640,24,10,3478.58,4,5,5,Champions
14641,22,1,110.46,4,1,1,Promising
14642,59,1,96.12,4,1,1,Promising
14643,170,5,1679.89,3,4,4,Loyal
14644,68,6,2213.82,3,4,4,Loyal
14645,157,3,859.09,3,3,3,Loyal
14646,2,144,523987.33999999997,5,5,5,Champions
14647,201,2,506.04,2,2,2,Hibernating
14648,416,15,4423.14,1,5,5,At risk
14649,5,9,3634.29,5,5,5,Champions
14650,589,1,62.5,1,1,1,Hibernating
14651,67,9,2025.52,3,5,4,Loyal
14652,77,1,114.18,3,1,1,Hibernating
14653,1,11,3404.8,5,5,5,Champions
14654,738,1,246.86,1,1,1,Hibernating
14655,8,7,3878.51,5,4,5,Champions
14656,169,5,790.0,3,4,3,Loyal
14657,18,6,1440.24,5,4,4,Champions
14658,5,2,247.15,5,2,1,Promising
14659,9,9,2510.03,5,5,4,Champions
14660,87,2,285.74,3,2,2,Hibernating
14661,27,1,107.95,4,1,1,Promising
14662,29,7,1376.43,4,4,4,Champions
14663,430,2,490.6,1,2,2,Hibernating
14664,20,2,636.24,4,2,3,Promising
14665,61,7,2173.18,3,4,4,Loyal
14666,24,1,179.95,4,1,1,Promising
14667,11,53,20293.39,5,5,5,Champions
14668,445,1,111.63,1,1,1,Hibernating
14669,242,7,3216.78,2,4,5,Big spenders
14670,280,3,583.33,2,3,2,At risk
14671,549,2,1127.45,1,2,3,Hibernating
14672,235,4,1113.14,2,3,3,At risk
14673,3,7,3037.32,5,4,5,Champions
14674,509,1,173.66,1,1,1,Hibernating
14675,16,2,1015.58,5,2,3,Promising
14676,31,12,8356.79,4,5,5,Champions
14677,593,1,184.91,1,1,1,Hibernating
14678,579,1,386.44,1,1,2,Hibernating
14679,382,3,1289.44,2,3,4,Big spenders
14680,25,57,54829.42,4,5,5,Champions
14681,71,6,875.1500000000001,3,4,3,Loyal
14682,188,6,1514.81,2,4,4,Big spenders
14683,588,1,146.56,1,1,1,Hibernating
14684,26,6,1430.03,4,4,4,Champions
14685,576,8,4390.79,1,4,5,At risk
14686,414,5,844.58,1,4,3,At risk
14687,107,3,1402.06,3,3,4,Loyal
14688,8,28,7126.67,5,5,5,Champions
14689,209,1,112.8,2,1,1,Hibernating
14690,44,4,768.83,4,3,3,Loyal
14691,31,5,2114.33,4,4,4,Champions
14692,137,12,1715.1399999999999,3,5,4,Loyal
14693,265,7,1139.86,2,4,3,At risk
14694,617,1,244.31,1,1,1,Hibernating
14695,519,3,1534.22,1,3,4,At risk
14696,4,8,2473.28,5,4,4,Champions
14697,218,2,188.60999999999999,2,2,1,Hibernating
14698,2,5,1217.27,5,4,4,Champions
14699,214,4,702.6,2,3,3,At risk
14700,32,5,3076.06,4,4,5,Champions
14701,11,15,4462.21,5,5,5,Champions
14702,1,29,6339.9800000000005,5,5,5,Champions
14703,15,1,318.17,5,1,2,Promising
14704,20,9,1720.58,4,5,4,Champions
14705,199,1,179.0,2,1,1,Hibernating
14706,619,1,367.54,1,1,2,Hibernating
14707,436,2,139.2,1,2,1,Hibernating
14708,3,5,1763.52,5,4,4,Champions
14709,15,25,8886.33,5,5,5,Champions
14710,14,13,1899.79,5,5,4,Champions
14711,10,11,2809.02,5,5,4,Champions
14712,29,4,1328.0700000000002,4,3,4,Loyal
14713,9,21,5088.36,5,5,5,Champions
14714,24,4,906.24,4,3,3,Loyal
14715,25,8,1809.55,4,4,4,Champions
14716,43,3,543.28,4,3,2,Loyal
14717,733,1,81.3,1,1,1,Hibernating
14718,410,1,226.42,1,1,1,Hibernating
14719,2,5,1571.89,5,4,4,Champions
14720,6,3,663.81,5,3,3,Loyal
14721,379,1,109.07,2,1,1,Hibernating
14722,147,3,489.52,3,3,2,Loyal
14723,10,11,1801.3600000000001,5,5,4,Champions
14724,590,1,341.9,1,1,2,Hibernating
14725,25,4,1196.46,4,3,4,Loyal
14726,655,1,116.5,1,1,1,Hibernating
14727,274,2,291.13,2,2,2,Hibernating
14728,413,1,190.58,1,1,1,Hibernating
14729,374,3,586.24,2,3,2,At risk
14730,1,8,1897.57,5,4,4,Champions
14731,47,3,380.02,4,3,2,Loyal
14732,8,19,5487.67,5,5,5,Champions
14733,16,15,14335.15,5,5,5,Champions
14734,426,4,1045.47,1,3,3,At risk
14735,4,55,11962.66,5,5,5,Champions
14736,485,2,374.05,1,2,2,Hibernating
14737,4,4,3554.17,5,3,5,Loyal
14738,43,9,1797.39,4,5,4,Champions
14739,4,25,11573.62,5,5,5,Champions
14740,197,11,4093.86,2,5,5,Big spenders
14741,12,7,1713.09,5,4,4,Champions
14742,435,1,579.85,1,1,2,Hibernating
14743,593,1,50.48,1,1,1,Hibernating
14744,16,14,3648.63,5,5,5,Champions
14745,113,12,2551.41,3,5,4,Loyal
14746,406,4,593.5,2,3,2,At risk
14747,249,1,294.3,2,1,2,Hibernating
14748,29,8,2281.39,4,4,4,Champions
14749,480,1,310.15,1,1,2,Hibernating
14750,736,1,112.03,1,1,1,Hibernating
14751,684,2,126.45,1,2,1,Hibernating
14752,44,1,389.64,4,1,2,Promising
14753,87,2,869.51,3,2,3,Hibernating
14754,45,6,1547.93,4,4,4,Champions
14755,10,25,9911.15,5,5,5,Champions
14756,15,3,2583.86,5,3,4,Loyal
14757,75,1,420.5,3,1,2,Hibernating
14758,145,7,2864.97,3,4,4,Loyal
14759,5,3,1625.97,5,3,4,Loyal
14760,297,1,53.8,2,1,1,Hibernating
14761,59,3,447.92,4,3,2,Loyal
14762,264,2,417.57,2,2,2,Hibernating
14764,47,1,278.3,4,1,1,Promising
14765,29,3,254.11,4,3,1,Loyal
14766,8,11,6355.33,5,5,5,Champions
14767,474,1,382.81,1,1,2,Hibernating
14768,17,2,139.5,5,2,1,Promising
14769,3,17,15483.26,5,5,5,Champions
14770,232,8,3624.89,2,4,5,Big spenders
14771,621,2,584.42,1,2,2,Hibernating
14772,112,1,139.26,3,1,1,Hibernating
14773,593,1,125.7,1,1,1,Hibernating
14774,529,1,241.45,1,1,1,Hibernating
14775,58,3,1011.9,4,3,3,Loyal
14776,51,15,3352.56,4,5,5,Champions
14777,404,1,273.65999999999997,2,1,1,Hibernating
14778,127,2,730.86,3,2,3,Hibernating
14779,281,3,386.15,2,3,2,At risk
14780,55,2,447.68,4,2,2,Promising
14782,320,1,200.10000000000002,2,1,1,Hibernating
14783,659,1,307.3,1,1,2,Hibernating
14784,26,3,449.93,4,3,2,Loyal
14785,10,2,77.4,5,2,1,Promising
14786,550,1,90.96,1,1,1,Hibernating
14787,471,1,110.65,1,1,1,Hibernating
14788,7,3,1156.32,5,3,3,Loyal
14789,29,1,197.64,4,1,1,Promising
14790,17,10,2526.62,5,5,4,Champions
14791,607,1,303.63,1,1,2,Hibernating
14793,21,2,625.9,4,2,3,Promising
14794,3,10,1936.95,5,5,4,Champions
14795,166,1,131.45000000000002,3,1,1,Hibernating
14796,1,27,10079.92,5,5,5,Champions
14797,507,1,300.31,1,1,2,Hibernating
14798,53,8,724.31,4,4,3,Champions
14799,51,2,338.15,4,2,2,Promising
14800,48,17,6986.23,4,5,5,Champions
14801,61,1,189.34,3,1,1,Hibernating
14803,162,3,845.55,3,3,3,Loyal
14804,9,1,353.27,5,1,2,Promising
14805,15,7,1082.55,5,4,3,Champions
14806,75,2,303.43,3,2,2,Hibernating
14807,391,2,504.14,2,2,2,Hibernating
14808,40,8,2557.5,4,4,4,Champions
14809,621,2,686.76,1,2,3,Hibernating
14810,41,13,2354.03,4,5,4,Champions
14811,387,1,170.5,2,1,1,Hibernating
14812,599,1,178.85,1,1,1,Hibernating
14813,370,4,888.91,2,3,3,At risk
14814,581,1,152.96,1,1,1,Hibernating
14815,37,2,778.5,4,2,3,Promising
14816,197,1,271.85,2,1,1,Hibernating
14817,200,7,3584.36,2,4,5,Big spenders
14818,74,6,1153.56,3,4,3,Loyal
14819,64,4,456.41,3,3,2,Loyal
14820,21,9,1274.76,4,5,4,Champions
14821,367,7,1230.15,2,4,4,Big spenders
14822,485,1,157.70000000000002,1,1,1,Hibernating
14823,180,3,321.43,3,3,2,Loyal
14824,10,10,4008.96,5,5,5,Champions
14825,4,23,4719.4800000000005,5,5,5,Champions
14826,582,2,385.2,1,2,2,Hibernating
14828,197,13,9803.460000000001,2,5,5,Big spenders
14829,29,7,1440.8700000000001,4,4,4,Champions
14830,53,1,188.03,4,1,1,Promising
14831,680,3,1676.57,1,3,4,At risk
14833,499,1,94.8,1,1,1,Hibernating
14834,18,7,2206.16,5,4,4,Champions
14835,529,2,297.0,1,2,2,Hibernating
14836,10,3,102.44999999999999,5,3,1,Loyal
14837,90,9,3460.32,3,5,5,Loyal
14838,423,2,769.9200000000001,1,2,3,Hibernating
14839,418,3,915.28,1,3,3,At risk
14840,268,2,347.71,2,2,2,Hibernating
14841,53,14,7163.0,4,5,5,Champions
14842,44,4,2516.94,4,3,4,Loyal
14843,437,1,211.79999999999998,1,1,1,Hibernating
14844,64,10,6702.43,3,5,5,Loyal
14845,600,1,150.0,1,1,1,Hibernating
14846,427,1,437.4,1,1,2,Hibernating
14847,149,3,1348.95,3,3,4,Loyal
14848,405,1,310.56,2,1,2,Hibernating
14849,22,42,15217.65,4,5,5,Champions
14850,312,6,1599.76,2,4,4,Big spenders
14851,23,3,829.4100000000001,4,3,3,Loyal
14852,58,18,6132.43,4,5,5,Champions
14853,24,5,1376.87,4,4,4,Champions
14854,78,11,4303.06,3,5,5,Loyal
14855,119,7,6520.3,3,4,5,Loyal
14856,36,3,1290.53,4,3,4,Loyal
14857,60,7,3588.1,3,4,5,Loyal
14858,506,1,180.75,1,1,1,Hibernating
14859,13,5,1705.64,5,4,4,Champions
14860,19,1,170.32,5,1,1,Promising
14861,52,9,1332.58,4,5,4,Champions
14862,26,2,841.1999999999999,4,2,3,Promising
14863,29,1,266.76,4,1,1,Promising
14865,7,4,92.52000000000001,5,3,1,Loyal
14866,11,17,20521.48,5,5,5,Champions
14867,186,16,2952.06,3,5,5,Loyal
14868,3,12,4184.01,5,5,5,Champions
14869,9,6,2778.14,5,4,4,Champions
14870,262,6,1819.05,2,4,4,Big spenders
14871,3,9,1228.17,5,5,4,Champions
14872,484,3,802.6800000000001,1,3,3,At risk
14873,210,2,854.13,2,2,3,Hibernating
14874,535,1,116.18,1,1,1,Hibernating
14875,108,3,2862.4,3,3,4,Loyal
14876,521,2,256.7,1,2,1,Hibernating
14877,418,2,425.85,1,2,2,Hibernating
14878,13,24,3807.1,5,5,5,Champions
14879,685,1,185.06,1,1,1,Hibernating
14880,77,3,690.59,3,3,3,Loyal
14881,20,1,255.4,4,1,1,Promising
14882,27,14,3345.05,4,5,5,Champions
14883,19,6,761.59,5,4,3,Champions
14884,669,1,120.6,1,1,1,Hibernating
14885,132,3,1496.12,3,3,4,Loyal
14886,253,1,364.8,2,1,2,Hibernating
14887,79,1,1862.0,3,1,4,Big spenders
14888,207,1,369.2,2,1,2,Hibernating
14889,336,1,135.9,2,1,1,Hibernating
14890,254,3,817.25,2,3,3,At risk
14891,148,4,1106.73,3,3,3,Loyal
14892,691,1,202.35000000000002,1,1,1,Hibernating
14893,10,3,1790.1100000000001,5,3,4,Loyal
14894,85,3,1492.81,3,3,4,Loyal
14895,8,37,24893.37,5,5,5,Champions
14896,205,8,1801.55,2,4,4,Big spenders
14897,8,8,3140.54,5,4,5,Champions
14898,23,14,3358.0,4,5,5,Champions
14899,395,1,1331.38,2,1,4,Big spenders
14900,522,1,13.919999999999998,1,1,1,Hibernating
14901,11,12,1916.45,5,5,4,Champions
14902,26,3,1035.6200000000001,4,3,3,Loyal
14903,21,5,2773.48,4,4,4,Champions
14904,2,4,1630.49,5,3,4,Loyal
14905,158,8,1959.69,3,4,4,Loyal
14907,3,16,5521.62,5,5,5,Champions
14908,74,2,381.9,3,2,2,Hibernating
14909,437,3,1404.68,1,3,4,At risk
14910,3,3,394.47,5,3,2,Loyal
14911,1,370,259779.43,5,5,5,Champions
14912,17,5,1849.58,5,4,4,Champions
14913,36,8,4073.13,4,4,5,Champions
14915,91,11,1811.25,3,5,4,Loyal
14916,71,8,3003.65,3,4,5,Loyal
14917,597,2,1123.75,1,2,3,Hibernating
14918,116,9,5955.81,3,5,5,Loyal
14919,539,1,359.35,1,1,2,Hibernating
14920,213,3,1607.17,2,3,4,Big spenders
14921,30,2,1316.07,4,2,4,Big spenders
14922,394,2,843.74,2,2,3,Hibernating
14923,51,1,749.1,4,1,3,Promising
14924,246,3,931.01,2,3,3,At risk
14926,382,2,359.4,2,2,2,Hibernating
14927,397,1,308.2,2,1,2,Hibernating
14928,628,1,209.06,1,1,1,Hibernating
14929,32,2,836.69,4,2,3,Promising
14930,109,6,5236.7300000000005,3,4,5,Loyal
14931,5,4,864.6800000000001,5,3,3,Loyal
14932,366,2,566.13,2,2,2,Hibernating
14933,444,3,885.0,1,3,3,At risk
14934,82,3,2473.17,3,3,4,Loyal
14935,297,2,2849.83,2,2,4,Big spenders
14936,34,12,12398.06,4,5,5,Champions
14937,57,3,1621.88,4,3,4,Loyal
14938,562,2,2322.43,1,2,4,Hibernating
14940,418,2,531.49,1,2,2,Hibernating
14941,579,1,182.1,1,1,1,Hibernating
14942,402,4,746.56,2,3,3,At risk
14943,663,1,107.62,1,1,1,Hibernating
14944,30,19,9654.07,4,5,5,Champions
14945,414,1,179.4,1,1,1,Hibernating
14946,14,1,100.9,5,1,1,Promising
14947,72,6,1049.79,3,4,3,Loyal
14948,23,6,1066.57,4,4,3,Champions
14949,469,4,515.0,1,3,2,At risk
14950,19,1,371.2,5,1,2,Promising
14951,79,1,311.69,3,1,2,Hibernating
14952,60,32,17569.55,3,5,5,Loyal
14953,25,4,968.82,4,3,3,Loyal
14954,12,2,462.12,5,2,2,Promising
14955,733,1,163.77,1,1,1,Hibernating
14956,421,1,1325.0,1,1,4,Hibernating
14957,253,2,261.69,2,2,1,Hibernating
14958,147,6,941.99,3,4,3,Loyal
14959,64,4,695.42,3,3,3,Loyal
14960,8,2,221.27,5,2,1,Promising
14961,11,22,16359.6,5,5,5,Champions
14962,271,4,366.91,2,3,2,At risk
14963,10,12,3123.57,5,5,5,Champions
14964,247,1,206.21,2,1,1,Hibernating
14965,96,2,596.09,3,2,2,Hibernating
14966,15,6,1064.26,5,4,3,Champions
14967,50,6,1982.6100000000001,4,4,4,Champions
14968,30,2,497.49,4,2,2,Promising
14969,704,1,906.23,1,1,3,Hibernating
14970,68,12,4579.35,3,5,5,Loyal
14971,35,3,1097.98,4,3,3,Loyal
14972,128,2,145.07,3,2,1,Hibernating
14973,107,3,1314.45,3,3,4,Loyal
14974,37,1,89.94,4,1,1,Promising
14975,57,2,472.39,4,2,2,Promising
14976,57,6,774.86,4,4,3,Champions
14977,726,1,31.929999999999996,1,1,1,Hibernating
14978,72,10,3092.29,3,5,5,Loyal
14979,735,1,429.66,1,1,2,Hibernating
14980,737,1,150.68,1,1,1,Hibernating
14981,246,2,313.52,2,2,2,Hibernating
14982,572,1,234.88,1,1,1,Hibernating
14983,689,1,183.20000000000002,1,1,1,Hibernating
14984,19,6,1260.51,5,4,4,Champions
14985,198,2,292.01,2,2,2,Hibernating
14986,376,2,563.1,2,2,2,Hibernating
14987,16,8,1469.05,5,4,4,Champions
14988,212,7,2038.65,2,4,4,Big spenders
14989,662,1,342.4,1,1,2,Hibernating
14990,612,2,304.17,1,2,2,Hibernating
14991,430,1,314.67,1,1,2,Hibernating
14992,442,1,210.5,1,1,1,Hibernating
14993,564,1,36.13,1,1,1,Hibernating
14994,382,5,904.54,2,4,3,At risk
14995,39,2,231.98000000000002,4,2,1,Promising
14996,481,2,442.28999999999996,1,2,2,Hibernating
14997,46,4,776.5999999999999,4,3,3,Loyal
14998,170,4,753.18,3,3,3,Loyal
14999,593,1,129.48000000000002,1,1,1,Hibernating
15000,48,1,490.52,4,1,2,Promising
15001,394,2,197.10999999999999,2,2,1,Hibernating
15002,116,9,4138.08,3,5,5,Loyal
15003,473,6,1027.03,1,4,3,At risk
15004,147,1,1220.38,3,1,4,Big spenders
15005,16,56,13491.53,5,5,5,Champions
15006,51,2,752.83,4,2,3,Promising
15007,159,1,156.91,3,1,1,Hibernating
15008,480,2,360.0,1,2,2,Hibernating
15009,12,3,1259.43,5,3,4,Loyal
15010,36,1,308.94,4,1,2,Promising
15011,396,2,416.6,2,2,2,Hibernating
15012,54,3,646.26,4,3,3,Loyal
15013,488,10,1610.82,1,5,4,At risk
15014,43,2,257.67,4,2,1,Promising
15015,501,12,2317.49,1,5,4,At risk
15016,173,5,612.89,3,4,3,Loyal
15017,34,1,125.58,4,1,1,Promising
15018,39,3,456.26,4,3,2,Loyal
15019,267,1,252.81,2,1,1,Hibernating
15020,379,1,198.47,2,1,1,Hibernating
15021,9,12,2471.55,5,5,4,Champions
15022,12,5,1133.44,5,4,3,Champions
15023,3,20,11518.26,5,5,5,Champions
15024,10,16,3559.39,5,5,5,Champions
15025,33,2,971.84,4,2,3,Promising
15026,80,5,1044.09,3,4,3,Loyal
15027,31,10,2988.24,4,5,5,Champions
15028,8,6,962.94,5,4,3,Champions
15029,620,1,365.1,1,1,2,Hibernating
15030,72,8,1967.16,3,4,4,Loyal
15031,4,14,3036.19,5,5,5,Champions
15032,256,8,10515.05,2,4,5,Big spenders
15033,5,10,2542.18,5,5,4,Champions
15034,16,14,8216.2,5,5,5,Champions
15035,90,1,252.73000000000002,3,1,1,Hibernating
15036,72,3,429.56,3,3,2,Loyal
15037,376,2,397.76,2,2,2,Hibernating
15038,59,9,1129.13,4,5,3,Champions
15039,10,93,38877.340000000004,5,5,5,Champions
15040,542,1,7.49,1,1,1,Hibernating
15041,170,2,288.98,3,2,2,Hibernating
15042,199,2,315.45,2,2,2,Hibernating
15043,31,6,2855.3199999999997,4,4,4,Champions
15044,19,32,15697.460000000001,5,5,5,Champions
15045,152,2,633.66,3,2,3,Hibernating
15046,9,25,7401.33,5,5,5,Champions
15047,270,1,343.62,2,1,2,Hibernating
15048,65,4,381.0,3,3,2,Loyal
15049,274,1,121.17000000000002,2,1,1,Hibernating
15050,25,5,4032.27,4,4,5,Champions
15051,23,9,3911.91,4,5,5,Champions
15052,319,1,207.73000000000002,2,1,1,Hibernating
15053,5,3,693.95,5,3,3,Loyal
15054,12,2,302.1,5,2,2,Promising
15055,475,3,549.12,1,3,2,At risk
15056,520,1,113.64999999999999,1,1,1,Hibernating
15057,275,5,3184.56,2,4,5,Big spenders
15058,25,16,3387.58,4,5,5,Champions
15059,41,19,3469.2,4,5,5,Champions
15060,8,4,293.0,5,3,2,Loyal
15061,4,126,125720.73,5,5,5,Champions
15062,71,8,2585.62,3,4,4,Loyal
15063,213,1,370.79999999999995,2,1,2,Hibernating
15064,410,4,1154.41,1,3,3,At risk
15065,38,5,3316.36,4,4,5,Champions
